address,street,huisnr1,huisnr2,busnr,postcode,district,source_row_count,aard_summary,oldest_opnamedatum,search_query,status,confidence,best_score,organization_name_candidate,kbo_numbers,generic_emails,social_links,source_urls,source_titles,notes
"Jozef Stormsstraat 36, 2660 Hoboken",JOZEF STORMSSTRAAT,36,,,2660,Hoboken,1,woning:1,2024/07/03 00:00:00+00,"""Jozef Stormsstraat 36"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Jan Olieslagersstraat 7, 2100 Deurne",JAN OLIESLAGERSSTRAAT,7,,,2100,Deurne,1,woning:1,2021/11/16 00:00:00+00,"""Jan Olieslagersstraat 7"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Gijzelaarsstraat 66, 2000 Antwerpen",GIJZELAARSSTRAAT,66,,,2000,Antwerpen,1,woning:1,2015/04/08 00:00:00+00,"""Gijzelaarsstraat 66"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Belgiëlei 7 bus 101, 2018 Antwerpen",BELGIËLEI,7,,101,2018,Antwerpen,1,woning:1,2022/06/22 00:00:00+00,"""Belgiëlei 7"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Belgiëlei 7 bus 201, 2018 Antwerpen",BELGIËLEI,7,,201,2018,Antwerpen,1,woning:1,2022/06/22 00:00:00+00,"""Belgiëlei 7"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Belgiëlei 7 bus 601, 2018 Antwerpen",BELGIËLEI,7,,601,2018,Antwerpen,1,woning:1,2021/05/04 00:00:00+00,"""Belgiëlei 7"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Belgiëlei 7 bus 602, 2018 Antwerpen",BELGIËLEI,7,,602,2018,Antwerpen,1,woning:1,2021/05/04 00:00:00+00,"""Belgiëlei 7"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Quellinstraat 52, 2018 Antwerpen",QUELLINSTRAAT,52,,,2018,Antwerpen,2,gebouw:1; woning:1,2024/12/02 00:00:00+00,"""Quellinstraat 52"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Lange Herentalsestraat 16, 2018 Antwerpen",LANGE HERENTALSESTRAAT,16,,,2018,Antwerpen,1,gebouw:1,2019/04/09 00:00:00+00,"""Lange Herentalsestraat 16"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Marnixstraat 41, 2060 Antwerpen",MARNIXSTRAAT,41,,,2060,Antwerpen,1,woning:1,2015/03/04 00:00:00+00,"""Marnixstraat 41"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Cogelsplein 36, 2100 Deurne",COGELSPLEIN,36,,,2100,Deurne,1,woning:1,2025/12/02 00:00:00+00,"""Cogelsplein 36"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Wolstraat 9, 2000 Antwerpen",WOLSTRAAT,9,,,2000,Antwerpen,1,woning:1,2014/05/22 00:00:00+00,"""Wolstraat 9"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Lange Leemstraat 150, 2018 Antwerpen",LANGE LEEMSTRAAT,150,,,2018,Antwerpen,5,woning:5,2022/08/03 00:00:00+00,"""Lange Leemstraat 150"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Zwarteleeuwstraat 44, 2140 Borgerhout",ZWARTELEEUWSTRAAT,44,,,2140,Borgerhout,1,woning:1,2024/12/02 00:00:00+00,"""Zwarteleeuwstraat 44"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Haachtstraat 23, 2600 Berchem",HAACHTSTRAAT,23,,,2600,Berchem,1,woning:1,2025/06/17 00:00:00+00,"""Haachtstraat 23"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,25,,,,,,,
"Bisschoppenhoflaan 21, 2100 Deurne",BISSCHOPPENHOFLAAN,21,,,2100,Deurne,1,gebouw:1,2025/04/23 00:00:00+00,"""Bisschoppenhoflaan 21"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,middel,65,,,,,,,
"Damhertenlaan 53, 2610 Wilrijk",DAMHERTENLAAN,53,,,2610,Wilrijk,1,woning:1,2024/10/24 00:00:00+00,"""Damhertenlaan 53"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Koraalplaats 30, 2100 Deurne",KORAALPLAATS,30,,,2100,Deurne,1,woning:1,2021/08/10 00:00:00+00,"""Koraalplaats 30"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Turnhoutsebaan 54, 2100 Deurne",TURNHOUTSEBAAN,54,,,2100,Deurne,1,gebouw:1,2021/08/10 00:00:00+00,"""Turnhoutsebaan 54"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Willy Staeslei 61, 2180 Ekeren",WILLY STAESLEI,61,,,2180,Ekeren,1,woning:1,2024/02/05 00:00:00+00,"""Willy Staeslei 61"" ""2180"" ""Ekeren""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bisschoppenhoflaan 120 bus 2, 2100 Deurne",BISSCHOPPENHOFLAAN,120,,2,2100,Deurne,1,woning:1,2021/08/06 00:00:00+00,"""Bisschoppenhoflaan 120"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,middel,65,,,,,,,
"Bisschoppenhoflaan 120 bus 1, 2100 Deurne",BISSCHOPPENHOFLAAN,120,,1,2100,Deurne,1,woning:1,2021/08/06 00:00:00+00,"""Bisschoppenhoflaan 120"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,middel,65,,,,,,,
"Bisschoppenhoflaan 120 bus 102, 2100 Deurne",BISSCHOPPENHOFLAAN,120,,102,2100,Deurne,1,woning:1,2021/08/06 00:00:00+00,"""Bisschoppenhoflaan 120"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,middel,65,,,,,,,
"Bisschoppenhoflaan 120 bus 101, 2100 Deurne",BISSCHOPPENHOFLAAN,120,,101,2100,Deurne,1,woning:1,2021/08/06 00:00:00+00,"""Bisschoppenhoflaan 120"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,middel,65,,,,,,,
"Bisschoppenhoflaan 120 bus 202, 2100 Deurne",BISSCHOPPENHOFLAAN,120,,202,2100,Deurne,1,woning:1,2021/08/06 00:00:00+00,"""Bisschoppenhoflaan 120"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,middel,65,,,,,,,
"Bisschoppenhoflaan 120 bus 201, 2100 Deurne",BISSCHOPPENHOFLAAN,120,,201,2100,Deurne,1,woning:1,2021/08/06 00:00:00+00,"""Bisschoppenhoflaan 120"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,middel,65,,,,,,,
"Bisschoppenhoflaan 120 bus 302, 2100 Deurne",BISSCHOPPENHOFLAAN,120,,302,2100,Deurne,1,woning:1,2021/08/06 00:00:00+00,"""Bisschoppenhoflaan 120"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,middel,65,,,,,,,
"Bisschoppenhoflaan 120 bus 301, 2100 Deurne",BISSCHOPPENHOFLAAN,120,,301,2100,Deurne,1,woning:1,2021/08/06 00:00:00+00,"""Bisschoppenhoflaan 120"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,middel,65,,,,,,,
"Belgiëlei 85, 2018 Antwerpen",BELGIËLEI,85,,,2018,Antwerpen,1,gebouw:1,2019/02/27 00:00:00+00,"""Belgiëlei 85"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Van Campenhoutstraat 51, 2600 Berchem",VAN CAMPENHOUTSTRAAT,51,,,2600,Berchem,1,gebouw:1,2017/12/20 00:00:00+00,"""Van Campenhoutstraat 51"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Minderbroedersrui 41, 2000 Antwerpen",MINDERBROEDERSRUI,41,,,2000,Antwerpen,1,gebouw:1,2018/05/23 00:00:00+00,"""Minderbroedersrui 41"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,laag,55,,,,,,,
"Minderbroedersrui 41 bus 101, 2000 Antwerpen",MINDERBROEDERSRUI,41,,101,2000,Antwerpen,1,woning:1,2020/07/24 00:00:00+00,"""Minderbroedersrui 41"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,laag,55,,,,,,,
"Minderbroedersrui 41 bus 201, 2000 Antwerpen",MINDERBROEDERSRUI,41,,201,2000,Antwerpen,1,woning:1,2020/07/24 00:00:00+00,"""Minderbroedersrui 41"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,laag,55,,,,,,,
"Minderbroedersrui 41 bus 202, 2000 Antwerpen",MINDERBROEDERSRUI,41,,202,2000,Antwerpen,1,woning:1,2020/07/24 00:00:00+00,"""Minderbroedersrui 41"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,laag,55,,,,,,,
"Montignystraat 143, 2018 Antwerpen",MONTIGNYSTRAAT,143,,,2018,Antwerpen,1,woning:1,2022/05/18 00:00:00+00,"""Montignystraat 143"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Waalsekaai 56, 2000 Antwerpen",WAALSEKAAI,56,,,2000,Antwerpen,3,woning:2; gebouw:1,2014/08/04 00:00:00+00,"""Waalsekaai 56"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Constantia Teichmannplaats 13, 2018 Antwerpen",CONSTANTIA TEICHMANNPLAATS,13,,,2018,Antwerpen,1,woning:1,2025/05/20 00:00:00+00,"""Constantia Teichmannplaats 13"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Omwentelingstraat 1, 2040 Bezali",OMWENTELINGSTRAAT,1,,,2040,Bezali,1,gebouw:1,2022/05/16 00:00:00+00,"""Omwentelingstraat 1"" ""2040"" ""Bezali""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Mechelsesteenweg 13, 2018 Antwerpen",MECHELSESTEENWEG,13,,,2018,Antwerpen,1,gebouw:1,2025/06/12 00:00:00+00,"""Mechelsesteenweg 13"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,30,,,,,,,
"Gagelveldenstraat 42, 2170 Merksem",GAGELVELDENSTRAAT,42,,,2170,Merksem,1,woning:1,2022/05/19 00:00:00+00,"""Gagelveldenstraat 42"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Gravinstraat 44, 2140 Borgerhout",GRAVINSTRAAT,44,,,2140,Borgerhout,1,gebouw:1,2019/03/19 00:00:00+00,"""Gravinstraat 44"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Klaverstraat 16, 2170 Merksem",KLAVERSTRAAT,16,,,2170,Merksem,1,woning:1,2021/08/17 00:00:00+00,"""Klaverstraat 16"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Haringrodestraat 44, 2018 Antwerpen",HARINGRODESTRAAT,44,,,2018,Antwerpen,1,woning:1,2021/05/21 00:00:00+00,"""Haringrodestraat 44"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Van Stralenstraat 8, 2060 Antwerpen",VAN STRALENSTRAAT,8,,,2060,Antwerpen,1,gebouw:1,2022/10/14 00:00:00+00,"""Van Stralenstraat 8"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Carrettestraat 14, 2170 Merksem",CARRETTESTRAAT,14,,,2170,Merksem,1,gebouw:1,2018/11/07 00:00:00+00,"""Carrettestraat 14"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Elzasweg 2, 2030 Antwerpen",ELZASWEG,2,,,2030,Antwerpen,1,woning:1,2014/03/18 00:00:00+00,"""Elzasweg 2"" ""2030"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Ambtmanstraat 5, 2000 Antwerpen",AMBTMANSTRAAT,5,,,2000,Antwerpen,1,woning:1,2016/06/13 00:00:00+00,"""Ambtmanstraat 5"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lakborslei 65, 2100 Deurne",LAKBORSLEI,65,,,2100,Deurne,1,gebouw:1,2018/04/20 00:00:00+00,"""Lakborslei 65"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Plantin En Moretuslei 131, 2140 Borgerhout",PLANTIN EN MORETUSLEI,131,,,2140,Borgerhout,1,woning:1,2014/02/10 00:00:00+00,"""Plantin En Moretuslei 131"" ""2140"" ""Borgerhout""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Dambruggestraat 62, 2060 Antwerpen",DAMBRUGGESTRAAT,62,,,2060,Antwerpen,1,woning:1,2019/09/13 00:00:00+00,"""Dambruggestraat 62"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Statiestraat 101, 2600 Berchem",STATIESTRAAT,101,,,2600,Berchem,1,woning:1,2020/08/13 00:00:00+00,"""Statiestraat 101"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Kernenergiestraat 79, 2610 Wilrijk",KERNENERGIESTRAAT,79,,,2610,Wilrijk,1,woning:1,2024/12/16 00:00:00+00,"""Kernenergiestraat 79"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Lozanastraat 40, 2018 Antwerpen",LANGE LOZANASTRAAT,40,,,2018,Antwerpen,6,woning:6,2025/02/10 00:00:00+00,"""Lange Lozanastraat 40"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Frankrijklei 92, 2000 Antwerpen",FRANKRIJKLEI,92,,,2000,Antwerpen,1,gebouw:1,2019/06/13 00:00:00+00,"""Frankrijklei 92"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Turnhoutsebaan 233-1, 2100 Deurne",TURNHOUTSEBAAN,233,1,,2100,Deurne,1,woning:1,2025/01/06 00:00:00+00,"""Turnhoutsebaan 233"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Oudestraat 120, 2660 Hoboken",OUDESTRAAT,120,,,2660,Hoboken,1,gebouw:1,2024/02/19 00:00:00+00,"""Oudestraat 120"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Belpairestraat 77, 2600 Berchem",BELPAIRESTRAAT,77,,,2600,Berchem,1,woning:1,2024/06/17 00:00:00+00,"""Belpairestraat 77"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Van Eycklei 54, 2018 Antwerpen",VAN EYCKLEI,54,,,2018,Antwerpen,1,gebouw:1,2023/11/07 00:00:00+00,"""Van Eycklei 54"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Dijlestraat 32, 2060 Antwerpen",DIJLESTRAAT,32,,,2060,Antwerpen,1,woning:1,2023/08/23 00:00:00+00,"""Dijlestraat 32"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Groenenborgerlaan 67, 2610 Wilrijk",GROENENBORGERLAAN,67,,,2610,Wilrijk,1,woning:1,2019/02/07 00:00:00+00,"""Groenenborgerlaan 67"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bredabaan 624, 2170 Merksem",BREDABAAN,624,,,2170,Merksem,1,gebouw:1,2018/03/12 00:00:00+00,"""Bredabaan 624"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Antwerpsesteenweg 95, 2660 Hoboken",ANTWERPSESTEENWEG,95,,,2660,Hoboken,1,woning:1,2020/10/09 00:00:00+00,"""Antwerpsesteenweg 95"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,laag,45,,,,,,,
"Justitiestraat 59-20, 2018 Antwerpen",JUSTITIESTRAAT,59,20,,2018,Antwerpen,1,woning:1,2024/09/11 00:00:00+00,"""Justitiestraat 59"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Korte Bremstraat 20, 2170 Merksem",KORTE BREMSTRAAT,20,,,2170,Merksem,1,woning:1,2014/06/23 00:00:00+00,"""Korte Bremstraat 20"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Falconrui 56, 2000 Antwerpen",FALCONRUI,56,,,2000,Antwerpen,1,woning:1,2022/09/07 00:00:00+00,"""Falconrui 56"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,laag,55,,,,,,,
"Onze-Lieve-Vrouwstraat 58, 2180 Ekeren",ONZE-LIEVE-VROUWSTRAAT,58,,,2180,Ekeren,1,woning:1,2020/07/13 00:00:00+00,"""Onze-Lieve-Vrouwstraat 58"" ""2180"" ""Ekeren""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Isabella Brantstraat 48, 2018 Antwerpen",ISABELLA BRANTSTRAAT,48,,,2018,Antwerpen,1,woning:1,2015/07/14 00:00:00+00,"""Isabella Brantstraat 48"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Schrijnwerkersstraat 11, 2000 Antwerpen",SCHRIJNWERKERSSTRAAT,11,,,2000,Antwerpen,1,gebouw:1,2024/06/10 00:00:00+00,"""Schrijnwerkersstraat 11"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Lobroekstraat 139, 2060 Antwerpen",LANGE LOBROEKSTRAAT,139,,,2060,Antwerpen,1,woning:1,2017/05/04 00:00:00+00,"""Lange Lobroekstraat 139"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Berkenlaan 7, 2610 Wilrijk",BERKENLAAN,7,,,2610,Wilrijk,1,woning:1,2025/09/16 00:00:00+00,"""Berkenlaan 7"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"Kerkstraat 84, 2060 Antwerpen",KERKSTRAAT,84,,,2060,Antwerpen,1,gebouw:1,2014/08/06 00:00:00+00,"""Kerkstraat 84"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,middel,75,,,,,,,
"Veltwijcklaan 2, 2180 Ekeren",VELTWIJCKLAAN,2,,,2180,Ekeren,1,gebouw:1,2024/05/14 00:00:00+00,"""Veltwijcklaan 2"" ""2180"" ""Ekeren""",geen_betrouwbare_digitale_match,geen,20,,,,,,,
"August Vermeylenlaan 3 bus 35, 2050 Antwerpen",AUGUST VERMEYLENLAAN,3,,35,2050,Antwerpen,1,woning:1,2025/02/25 00:00:00+00,"""August Vermeylenlaan 3"" ""2050"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Cuylitsstraat 49, 2018 Antwerpen",CUYLITSSTRAAT,49,,,2018,Antwerpen,1,woning:1,2023/09/13 00:00:00+00,"""Cuylitsstraat 49"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Windmolenstraat 145, 2660 Hoboken",WINDMOLENSTRAAT,145,,,2660,Hoboken,1,gebouw:1,2017/10/30 00:00:00+00,"""Windmolenstraat 145"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Oudevaartplaats 42, 2000 Antwerpen",OUDEVAARTPLAATS,42,,,2000,Antwerpen,1,gebouw:1,2023/12/01 00:00:00+00,"""Oudevaartplaats 42"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"August Van Putlei 39, 2150 Borsbeek",AUGUST VAN PUTLEI,39,,,2150,Borsbeek,1,woning:1,2024/04/29 00:00:00+00,"""August Van Putlei 39"" ""2150"" ""Borsbeek""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"August Scheyvaertslaan 54, 2180 Ekeren",AUGUST SCHEYVAERTSLAAN,54,,,2180,Ekeren,1,woning:1,2019/07/29 00:00:00+00,"""August Scheyvaertslaan 54"" ""2180"" ""Ekeren""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Sint-Bernardsesteenweg 583, 2660 Hoboken",SINT-BERNARDSESTEENWEG,583,,,2660,Hoboken,3,woning:3,2024/06/03 00:00:00+00,"""Sint-Bernardsesteenweg 583"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Turnhoutsebaan 22, 2100 Deurne",TURNHOUTSEBAAN,22,,,2100,Deurne,1,gebouw:1,2021/12/06 00:00:00+00,"""Turnhoutsebaan 22"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Stadswaag 17, 2000 Antwerpen",STADSWAAG,17,,,2000,Antwerpen,1,gebouw:1,2024/05/03 00:00:00+00,"""Stadswaag 17"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Statiestraat 35, 2018 Antwerpen",STATIESTRAAT,35,,,2018,Antwerpen,1,gebouw:1,2010/01/01 00:00:00+00,"""Statiestraat 35"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"De Robianostraat 138, 2150 Borsbeek",DE ROBIANOSTRAAT,138,,,2150,Borsbeek,1,woning:1,2024/04/09 00:00:00+00,"""De Robianostraat 138"" ""2150"" ""Borsbeek""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Korte Dijkstraat 27, 2060 Antwerpen",KORTE DIJKSTRAAT,27,,,2060,Antwerpen,1,woning:1,2021/05/20 00:00:00+00,"""Korte Dijkstraat 27"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Groot Hagelkruis 134, 2180 Ekeren",GROOT HAGELKRUIS,134,,,2180,Ekeren,1,woning:1,2023/12/01 00:00:00+00,"""Groot Hagelkruis 134"" ""2180"" ""Ekeren""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Terlindenhofstraat 179, 2170 Merksem",TERLINDENHOFSTRAAT,179,,,2170,Merksem,1,gebouw:1,2020/10/29 00:00:00+00,"""Terlindenhofstraat 179"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Justitiestraat 85-87, 2018 Antwerpen",JUSTITIESTRAAT,85,87,,2018,Antwerpen,1,gebouw:1,2019/02/28 00:00:00+00,"""Justitiestraat 85"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Bervoetstraat 8, 2000 Antwerpen",BERVOETSTRAAT,8,,,2000,Antwerpen,1,woning:1,2025/01/23 00:00:00+00,"""Bervoetstraat 8"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Leguit 29, 2000 Antwerpen",LEGUIT,29,,,2000,Antwerpen,1,gebouw:1,2024/06/10 00:00:00+00,"""Leguit 29"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Aalscholverlaan 80 bus 202, 2050 Antwerpen",AALSCHOLVERLAAN,80,,202,2050,Antwerpen,1,woning:1,2025/02/25 00:00:00+00,"""Aalscholverlaan 80"" ""2050"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Generaal Lemanstraat 18, 2600 Berchem",GENERAAL LEMANSTRAAT,18,,,2600,Berchem,1,gebouw:1,2022/08/03 00:00:00+00,"""Generaal Lemanstraat 18"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Turnhoutsebaan 230, 2100 Deurne",TURNHOUTSEBAAN,230,,,2100,Deurne,1,woning:1,2014/08/06 00:00:00+00,"""Turnhoutsebaan 230"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Laarsebaan 32, 2170 Merksem",LAARSEBAAN,32,,,2170,Merksem,1,woning:1,2020/07/23 00:00:00+00,"""Laarsebaan 32"" ""2170"" ""Merksem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Mechelsesteenweg 165, 2018 Antwerpen",MECHELSESTEENWEG,165,,,2018,Antwerpen,1,gebouw:1,2019/05/07 00:00:00+00,"""Mechelsesteenweg 165"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lange Kievitstraat 69, 2018 Antwerpen",LANGE KIEVITSTRAAT,69,,,2018,Antwerpen,1,gebouw:1,2018/09/14 00:00:00+00,"""Lange Kievitstraat 69"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Dorpsbeekstraat 84, 2040 Bezali",DORPSBEEKSTRAAT,84,,,2040,Bezali,1,woning:1,2024/12/16 00:00:00+00,"""Dorpsbeekstraat 84"" ""2040"" ""Bezali""",geen_betrouwbare_digitale_match,geen,5,,,,,,,
"Albert Einsteinlaan 43, 2660 Hoboken",ALBERT EINSTEINLAAN,43,,,2660,Hoboken,1,woning:1,2024/10/25 00:00:00+00,"""Albert Einsteinlaan 43"" ""2660"" ""Hoboken""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Handelstraat 8, 2060 Antwerpen",HANDELSTRAAT,8,,,2060,Antwerpen,1,gebouw:1,2019/04/23 00:00:00+00,"""Handelstraat 8"" ""2060"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Pierebeekstraat 28, 2610 Wilrijk",PIEREBEEKSTRAAT,28,,,2610,Wilrijk,1,woning:1,2013/12/19 00:00:00+00,"""Pierebeekstraat 28"" ""2610"" ""Wilrijk""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Generaal Lemanstraat 58, 2600 Berchem",GENERAAL LEMANSTRAAT,58,,,2600,Berchem,1,gebouw:1,2023/07/26 00:00:00+00,"""Generaal Lemanstraat 58"" ""2600"" ""Berchem""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Gallifortlei 171, 2100 Deurne",GALLIFORTLEI,171,,,2100,Deurne,3,woning:3,2023/10/03 00:00:00+00,"""Gallifortlei 171"" ""2100"" ""Deurne""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Sint-Paulusplaats 26, 2000 Antwerpen",SINT-PAULUSPLAATS,26,,,2000,Antwerpen,1,gebouw:1,2022/05/05 00:00:00+00,"""Sint-Paulusplaats 26"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
"Lamorinièrestraat 20, 2018 Antwerpen",LAMORINIÈRESTRAAT,20,,,2018,Antwerpen,1,woning:1,2019/02/06 00:00:00+00,"""Lamorinièrestraat 20"" ""2018"" ""Antwerpen""",geen_betrouwbare_digitale_match,middel,75,,,,,,,
"Lange Vlierstraat 6 bus 1, 2000 Antwerpen",LANGE VLIERSTRAAT,6,,1,2000,Antwerpen,1,woning:1,2021/03/24 00:00:00+00,"""Lange Vlierstraat 6"" ""2000"" ""Antwerpen""",geen_betrouwbare_digitale_match,geen,0,,,,,,,
